"z","Tad/Tcmb","TkLX1/Tcmb","TkLX2/Tcmb","TkmQ/Tcmb","TkmQ+LX2/Tcmb"
19.2125,0.15038609400645406,0.15223711349573477,0.15265220077943956,0.0771493647788093,0.0794154715517948
19.225,0.150475709955039,0.15233402723514883,0.15274423841807078,0.07722743966443127,0.07949596812746304
19.2375,0.15056532072293363,0.15243093976362462,0.15283634023589399,0.07730552228373874,0.0795765417966991
19.25,0.15065492626971047,0.1525278510995964,0.1529285050074471,0.07738361257591377,0.07965719131365039
19.262500000000003,0.15074452655294163,0.15262476126145308,0.15302073151029194,0.07746171047850027,0.07973791543585058
19.275000000000002,0.15083412152822442,0.15272167026753813,0.15311301852500492,0.07753981592742525,0.07981871292420574
19.2875,0.150923711149206,0.15281857813614985,0.15320536483516783,0.07761792885701964,0.07989958254298148
19.300000000000004,0.15101329536760832,0.15291548488554146,0.15329776922735863,0.07769604920003925,0.07998052305978956
19.3125,0.15110287413325266,0.1530123905339213,0.15339023049114214,0.07777417688649288,0.08006153324438237
19.325000000000003,0.15119244739408388,0.15310929509945276,0.15348274741906087,0.07785231185817336,0.08014261188315035
19.337500000000002,0.15128201509171738,0.15320619860025472,0.15357531880662575,0.07793045410883316,0.08022375782374154
19.35,0.1513715771660524,0.15330310105440156,0.15366794345230744,0.07800860363747554,0.08030496992373058
19.3625,0.1514611336618571,0.15340000247992316,0.15376062015752665,0.07808676044091749,0.08038624693658704
19.375000000000004,0.15155068463945146,0.15349690289480525,0.15385334772664555,0.07816492451381503,0.08046758760100912
19.3875,0.1516402301562221,0.15359380231698933,0.15394612496695853,0.07824309584868795,0.08054899065942438
19.400000000000002,0.15172977026665443,0.15369070076437313,0.15403895068868337,0.07832127443594462,0.08063045485797356
19.4125,0.15181930502236413,0.1537875982548104,0.15413182370495207,0.07839946026390635,0.08071197894649429
19.424999999999997,0.15190883447212872,0.15388449480611113,0.15422474283180213,0.0784776533188316,0.080793561678505
19.4375,0.1519983586619188,0.1539813904360419,0.15431770688816757,0.07855585358494017,0.08087520181118894
19.45,0.1520878776349287,0.1540782851623257,0.15441071469587017,0.0786340610444368,0.08095689810537827
19.4625,0.15217739143160744,0.15417517900264233,0.15450376507961042,0.07871227567753497,0.08103864932553795
19.474999999999998,0.15226690008968868,0.1542720719746283,0.15459685686695912,0.07879049746248003,0.08112045423975046
19.4875,0.1523564036442213,0.1543689640958772,0.15468998888834823,0.07886872637557273,0.08120231161969967
19.5,0.15244590212759865,0.15446585538393964,0.1547831599770623,0.0789469623911918,0.08128422024065544
19.5125,0.15253539556958878,0.15456275061487368,0.15487628707535145,0.07902520548181716,0.08136609698757982
19.525,0.1526248839973631,0.15465965048189773,0.15496935739257664,0.07910345561805207,0.08144792901326561
19.5375,0.15271436743552597,0.1547565494831072,0.15506246475725638,0.07918171276864583,0.08152981009037624
19.549999999999997,0.15280384590614302,0.15485344757804778,0.15515560900932082,0.07925997690051566,0.08161174000369346
19.5625,0.1528933194287702,0.1549503447263638,0.15524878998908953,0.07933824797876908,0.0816937185390884
19.575,0.15298278802048168,0.1550472408877974,0.1553420075372698,0.07941652596672513,0.08177574548351324
19.5875,0.15307225169589814,0.15514413602218868,0.1554352614949561,0.07949481082593651,0.08185782062499447
19.6,0.1531617104672144,0.15524103008947515,0.15552855170362848,0.07957310251621064,0.0819399437526247
19.6125,0.15325116434422706,0.15533792304969146,0.15562187800515143,0.07965140099563091,0.08202211465655528
19.624999999999996,0.15334061333436183,0.15543481486296912,0.15571524024177286,0.07972970622057779,0.08210433312798882
19.637500000000003,0.15343005744270072,0.15553170548953643,0.15580863825612304,0.07980801814574962,0.08218659895917194
19.65,0.1535194966720086,0.1556285948897177,0.15590207189121297,0.07988633672418308,0.08226891194338745
19.662499999999998,0.15360893102276002,0.1557254830239335,0.15599554099043375,0.07996466190727401,0.08235127187494774
19.675,0.15369836049316576,0.15582236985269998,0.15608904539755522,0.08004299364479737,0.08243367854918683
19.6875,0.1537877850791983,0.15591925533662873,0.1561825849567247,0.08012133188492734,0.08251613176245376
19.7,0.1538772047746186,0.1560161394364266,0.15627615951246607,0.08019967657425744,0.0825986313121049
19.712500000000002,0.15396661957100116,0.1561130221128951,0.1563697689096785,0.0802780276578201,0.08268117699649744
19.724999999999998,0.15405602945775962,0.1562099033269304,0.15646341299363523,0.08035638507910621,0.08276376861498182
19.7375,0.15414543442217232,0.15630678303952306,0.1565570916099828,0.08043474878008469,0.08284640596789516
19.75,0.1542348344494067,0.15640366121175747,0.15665080460473954,0.08051311870122134,0.08292908885655419
19.7625,0.1543242295225448,0.15650053780481182,0.15674455182429456,0.08059149478149832,0.08301181708324809
19.775,0.15441361962260708,0.1565974127799577,0.15683833311540668,0.08066987695843257,0.08309459045123217
19.7875,0.15450300472857753,0.15669428609855998,0.15693214832520352,0.08074826516544076,0.08317740876206675
19.799999999999997,0.15459238481742701,0.15679115772207608,0.15702599730117978,0.08082665936874424,0.083260271852497
19.8125,0.15468175986413818,0.15688802761205645,0.15711987989119694,0.08090505957189639,0.08334317959895515
19.825,0.15477112984172803,0.15698489573014357,0.1572137959434816,0.08098346577721337,0.08342613187896693
19.8375,0.15486049472127245,0.15708176203807192,0.15730774530662442,0.0810618779849599,0.08350912857031187
19.85,0.15494985447192886,0.157178626497668,0.1574017278295794,0.08114029619337212,0.08359216955102267
19.8625,0.15503920906095944,0.15727548907084954,0.15749574336166228,0.0812187203986802,0.08367525469938303
19.875,0.15512855845375437,0.15737234971962566,0.15758979175254997,0.08129715059513103,0.08375838389392663
19.887500000000003,0.155217902613854,0.15746920840609638,0.15768387285227903,0.08137558677501057,0.08384155701343561
19.9,0.15530724150297145,0.1575660650924522,0.15777798651124478,0.08145402892866586,0.08392477393693919
19.9125,0.15539657508101537,0.1576629197409744,0.15787213258020052,0.08153247704452737,0.08400803454371253
19.925,0.15548590330611137,0.15775976915192688,0.15796634353354008,0.08161093110913036,0.08409137133655907
19.9375,0.15557522613462418,0.1578566148026119,0.1580606035941969,0.0816893911071367,0.08417476856670943
19.95,0.1556645435211796,0.15795345834642338,0.15815489516965375,0.08176785702135637,0.08425820866983054
19.962500000000002,0.15575385541868547,0.1580502997722476,0.15824921784130255,0.08184632883276846,0.08434169125538554
19.974999999999998,0.1558431617783534,0.15814713906899716,0.15834357119153297,0.0819248065205423,0.08442521593372189
19.9875,0.1559324625497198,0.15824397622561143,0.15843795480372982,0.08200329006205853,0.08450878231606856
20.,0.15602175770415846,0.15834081123105573,0.15853236826226966,0.08208177943292945,0.08459238999104064
20.0125,0.15611104735459422,0.15843764407432182,0.158626811152518,0.08216027460701965,0.08467603840494344
20.025000000000002,0.1562003315618626,0.15853447474442767,0.15872128306082667,0.08223877555646654,0.0847597270554306
20.0375,0.1562896103689595,0.1586313032304172,0.1588157835745303,0.0823172822517001,0.0848434554572709
20.049999999999997,0.15637888381635212,0.15872812952136053,0.15891031228194397,0.0823957946614632,0.08492722312705504
20.062500000000004,0.15646815194200542,0.15882495360635368,0.1590048687723599,0.0824743127528313,0.08501102958318578
20.075,0.15655741478140947,0.15892177547451836,0.1590994526360447,0.08255283649123189,0.08509487434586711
20.0875,0.15664667236760585,0.15901859511500238,0.15919406346423667,0.08263136584046425,0.08517875693709508
20.1,0.15673592473121445,0.15911541251697908,0.15928870084914257,0.08270990076271857,0.08526267688064669
20.1125,0.15682517190045892,0.15921222766964738,0.1593833643839349,0.08278844121859498,0.08534663370207098
20.125,0.15691441390119373,0.15930904056223194,0.15947805366274923,0.08286698716712274,0.08543062692867823
20.137500000000003,0.15700365075692907,0.1594058511839828,0.15957276828068107,0.08294553856577883,0.08551465608953082
20.15,0.15709288248885664,0.15950265952417536,0.1596675078337831,0.08302409537050659,0.08559872071543306
20.1625,0.15718210911587535,0.15959946557211055,0.1597622719190626,0.08310265753573438,0.08568282033892162
20.175,0.1572713306546158,0.15969626931711436,0.15985706013447817,0.08318122501439361,0.08576695449425599
20.1875,0.15736054711946565,0.15979307074853813,0.15995187207893732,0.08325979775793702,0.08585112271740869
20.2,0.15744975852259416,0.15988986985575812,0.16004670735229357,0.08333837571635658,0.08593532454605599
